id_suffix	course	dialogue_id	speaker	dialogue_order	target_text	ko_text	romanization	note	tags	context	extra
l1_d04_t01	1	대화04	A	1	Maaf, saya terlambat.	미안, 늦었어.	마앞, 사야 뜨를람밧.	terlambat = 늦다	'{essential,sorry}'	약속 늦음	약속 늦음
l1_d04_t02	1	대화04	B	2	Tidak apa-apa.	괜찮아.	띠닥 아빠 아빠.		'{essential,sorry}'		약속 늦음
l1_d04_t03	1	대화04	A	3	Macet sekali.	엄청 막혀.	마쩻 스깔리.	macet = 막히다, sekali = 매우	'{essential,sorry}'	자카르타 교통체증	약속 늦음
l1_d04_t04	1	대화04	B	4	Iya, Jakarta begitu.	응, 자카르타 그렇지.	이야, 자카르타 브기뚜.	begitu = 그렇게	'{essential,sorry}'		약속 늦음
l1_d04_t05	1	대화04	A	5	Lain kali lebih awal.	다음엔 더 일찍.	라인 깔리 르비 아왈.	lebih = 더, awal = 일찍	'{essential,sorry}'		약속 늦음
l1_d04_t06	1	대화04	B	6	Sudah, lupakan.	됐어, 잊어.	수다, 루빠깐.	sudah = 이미/됐다, lupakan = 잊다	'{essential,sorry}'		약속 늦음
l1_d05_t01	1	대화05	A	1	Jam berapa sekarang?	지금 몇 시?	잠 브라빠 스까랑?	jam = 시, sekarang = 지금	'{essential,time}'		약속 시간
l1_d05_t02	1	대화05	B	2	Jam tujuh malam.	저녁 7시.	잠 뚜주 말람.	malam = 밤, tujuh = 7	'{essential,time}'	시간 표현	약속 시간
l1_d05_t03	1	대화05	A	3	Hari ini hari apa?	오늘 무슨 요일?	하리 이니 하리 아빠?	hari = 날/요일	'{essential,time}'		약속 시간
l1_d05_t04	1	대화05	B	4	Hari Senin.	월요일.	하리 스닌.	Senin = 월요일	'{essential,time}'	요일 학습	약속 시간
l1_d05_t05	1	대화05	A	5	Kita bertemu jam delapan, ya?	8시에 만나, 응?	끼따 브르뜨무 잠 들라빤, 야?	delapan = 8	'{essential,time}'	어기조사 ya	약속 시간
l1_d05_t06	1	대화05	B	6	Oke, sampai nanti.	오케이, 이따 봐.	오께, 삼빠이 난띠.	sampai nanti = 이따 봐	'{essential,time}'		약속 시간
l1_d06_t01	1	대화06	A	1	Permisi, hotel Sahid di mana?	저기, 사힛 호텔 어디?	쁘르미시, 호뗄 사힛 디 마나?	permisi = 저기/실례, di mana = 어디	'{essential,direction}'	관광객 시각	호텔 길묻기
l1_d06_t02	1	대화06	B	2	Lurus, lalu belok kanan.	직진, 그리고 우회전.	루루스, 랄루 블록 까난.	lurus = 직진, belok = 회전, kanan = 오른쪽	'{essential,direction}'	방향 표현	호텔 길묻기
l1_d06_t03	1	대화06	A	3	Jauh tidak?	멀어요?	자우 띠닥?	jauh = 멀다	'{essential,direction}'		호텔 길묻기
l1_d06_t04	1	대화06	B	4	Sekitar lima menit jalan kaki.	걸어서 5분쯤.	스끼따르 리마 므닛 잘란 까끼.	sekitar = 약, jalan kaki = 도보	'{essential,direction}'		호텔 길묻기
l1_d06_t05	1	대화06	A	5	Terima kasih banyak.	정말 감사.	뜨리마 까시 바냑.		'{essential,direction}'		호텔 길묻기
l1_d06_t06	1	대화06	B	6	Hati-hati di jalan.	조심히 가요.	하띠 하띠 디 잘란.	hati-hati = 조심 (reduplication)	'{essential,direction}'	reduplication 노출	호텔 길묻기
l1_d07_t01	1	대화07	A	1	Berapa harga ini?	이거 얼마?	브라빠 하르가 이니?	harga = 가격	'{essential,price}'	시장 흥정	시장 흥정
l1_d07_t02	1	대화07	B	2	Lima puluh ribu.	5만 루피아.	리마 뿔루 리부.	ribu = 천, 5만 = lima puluh ribu	'{essential,price}'	루피아 단위	시장 흥정
l1_d07_t03	1	대화07	A	3	Mahal sekali.	너무 비싸.	마할 스깔리.	mahal = 비싸다	'{essential,price}'	흥정 시작	시장 흥정
l1_d07_t04	1	대화07	A	4	Bisa kurang dikit?	조금 깎아줘?	비사 꾸랑 디낏?	kurang = 줄이다, dikit = 조금	'{essential,price}'	인니 흥정 표현	시장 흥정
l1_d07_t05	1	대화07	A	5	Tiga puluh lima ribu, deal?	3만 5천에 딜?	띠가 뿔루 리마 리부, 딜?	deal = 영어 차용	'{essential,price}'		시장 흥정
l1_d07_t06	1	대화07	B	6	Oke, kasih.	오케이, 줘.	오께, 까시.	kasih = 주다 (구어, beri)	'{essential,price}'		시장 흥정
l1_d08_t01	1	대화08	A	1	Saya pesan nasi goreng.	나시고렝 주문할게요.	사야 쁘산 나시 고렝.	pesan = 주문, nasi goreng = 볶음밥	'{essential,food}'	인니 대표 음식	와룽 식당
l1_d08_t02	1	대화08	B	2	Pedas atau tidak?	매워? 안 매워?	쁘다스 아따우 띠닥?	pedas = 맵다, atau = 또는	'{essential,food}'		와룽 식당
l1_d08_t03	1	대화08	A	3	Pedas sedikit saja.	조금만 매워.	쁘다스 스디낏 사자.	sedikit = 조금, saja = 만	'{essential,food}'		와룽 식당
l1_d08_t04	1	대화08	B	4	Minum apa?	음료는?	미눔 아빠?	minum = 마시다	'{essential,food}'		와룽 식당
l1_d08_t05	1	대화08	A	5	Es teh manis, ya.	에스 티 마니스로요.	에스 떼 마니스, 야.	es teh manis = 인니 단 차 (대표 음료)	'{essential,food}'	인니 대표 음료	와룽 식당
l1_d08_t06	1	대화08	B	6	Tunggu sebentar.	잠깐만요.	뚱구 스븐따르.	tunggu = 기다리다	'{essential,food}'		와룽 식당
l1_d09_t01	1	대화09	A	1	Tolong, bisa bantu?	도와줄래?	똘롱, 비사 반뚜?	tolong = 도와줘, bantu = 돕다	'{essential,help}'		사진 부탁
l1_d09_t02	1	대화09	B	2	Tentu, ada apa?	당연, 무슨 일?	뜬뚜, 아다 아빠?	tentu = 당연, ada apa = 무슨 일	'{essential,help}'		사진 부탁
l1_d09_t03	1	대화09	A	3	Bisa fotokan kita?	사진 찍어줘?	비사 포또깐 끼따?	foto = 사진, fotokan = 찍어주다	'{essential,help}'		사진 부탁
l1_d09_t04	1	대화09	B	4	Boleh, gaya dong.	좋지, 포즈해.	볼레, 가야 동.	gaya = 포즈, dong = 어기조사 (구어)	'{essential,help}'	어기조사 dong	사진 부탁
l1_d09_t05	1	대화09	A	5	Satu, dua, tiga.	하나, 둘, 셋.	사뚜, 두아, 띠가.	숫자 1·2·3	'{essential,help}'	숫자 학습	사진 부탁
l1_d09_t06	1	대화09	B	6	Bagus banget!	잘 나왔어!	바구스 방엣!	bagus = 좋다, banget = 매우 (구어)	'{essential,help}'	banget 구어	사진 부탁
l1_d10_t01	1	대화10	A	1	Saya harus pulang.	가봐야겠어.	사야 하루스 뿔랑.	harus = 해야 하다, pulang = 귀가	'{essential,bye}'		작별
l1_d10_t02	1	대화10	B	2	Sudah segini?	벌써?	수다 스기니?	segini = 이만큼 (시간)	'{essential,bye}'	아쉬움	작별
l1_d10_t03	1	대화10	A	3	Iya, sudah malam.	응, 늦었어.	이야, 수다 말람.		'{essential,bye}'		작별
l1_d10_t04	1	대화10	B	4	Sampai jumpa lagi.	또 봐.	삼빠이 줌빠 라기.	sampai jumpa = 다음에 봐, lagi = 다시	'{essential,bye}'	작별 표준	작별
l1_d10_t05	1	대화10	A	5	Hubungi lewat WhatsApp ya.	왓츠앱으로 연락해.	후붕이 레왓 와츠압 야.	hubungi = 연락, lewat = 통해	'{essential,bye}'	WhatsApp 인니 메신저 1위	작별
l1_d10_t06	1	대화10	B	6	Pasti, hati-hati pulang.	꼭, 잘 가.	빠스띠, 하띠 하띠 뿔랑.	pasti = 분명	'{essential,bye}'		작별
l1_d11_t01	1	대화11	A	1	Kamu suka kopi?	커피 좋아?	까무 수까 꼬삐?	suka = 좋아하다, kopi = 커피	'{essential,preference}'	카페 취향	카페 취향
l1_d11_t02	1	대화11	B	2	Suka banget. Kamu?	엄청 좋아. 너는?	수까 방엣. 까무?		'{essential,preference}'		카페 취향
l1_d11_t03	1	대화11	A	3	Saya lebih suka teh.	난 차가 더 좋아.	사야 르비 수까 떼.	lebih = 더	'{essential,preference}'	비교 표현	카페 취향
l1_d11_t04	1	대화11	B	4	Pedas suka tidak?	매운 거 좋아해?	쁘다스 수까 띠닥?		'{essential,preference}'		카페 취향
l1_d11_t05	1	대화11	A	5	Tidak suka pedas.	안 좋아해.	띠닥 수까 쁘다스.	tidak = 아니다 (부정)	'{essential,preference}'	부정 표현	카페 취향
l1_d11_t06	1	대화11	B	6	Indonesia susah ya.	인도네시아 어렵겠다.	인도네시아 수사 야.	susah = 어렵다	'{essential,preference}'	인니 음식 매운 평판	카페 취향
l1_d12_t01	1	대화12	A	1	Toko buka jam berapa?	가게 몇 시 열어?	또꼬 부까 잠 브라빠?	toko = 가게, buka = 열다	'{essential,hours}'		영업시간
l1_d12_t02	1	대화12	B	2	Jam sembilan pagi.	오전 9시.	잠 슴빌란 빠기.	sembilan = 9, pagi = 아침	'{essential,hours}'		영업시간
l1_d12_t03	1	대화12	A	3	Tutup jam berapa?	몇 시 닫아?	뚜뚭 잠 브라빠?	tutup = 닫다	'{essential,hours}'		영업시간
l1_d12_t04	1	대화12	B	4	Jam sepuluh malam.	밤 10시.	잠 스뿔루 말람.	sepuluh = 10	'{essential,hours}'		영업시간
l1_d12_t05	1	대화12	A	5	Hari Minggu buka?	일요일 열어?	하리 밍구 부까?	Minggu = 일요일	'{essential,hours}'		영업시간
l1_d12_t06	1	대화12	B	6	Tidak, libur Minggu.	아니, 일요일 휴무.	띠닥, 리부르 밍구.	libur = 휴일	'{essential,hours}'		영업시간
l3_d01_t01	3	대화01	A	1	Boleh duduk?	앉아도 돼?	볼레 두둑?	boleh = 가능, duduk = 앉다	'{romance,first_meeting}'	한남 인니어 시도	SCBD 호텔 바
l3_d01_t02	3	대화01	B	2	Boleh. Sendirian?	괜찮아. 혼자?	볼레. 슨디리안?	sendirian = 혼자	'{romance,first_meeting}'		SCBD 호텔 바
l3_d01_t03	3	대화01	A	3	Iya, dari Korea, lagi business trip.	응, 한국에서, 출장.	이야, 다리 꼬레아, 라기 비즈니스 트립.	business trip = 영어 차용	'{romance,first_meeting}'		SCBD 호텔 바
l3_d01_t04	3	대화01	B	4	Wah, Korea? Aku fans K-pop.	와, 한국? 나 K-pop 팬.	와, 꼬레아? 아꾸 팬스 케이팝.	fans = 팬 (영어 차용)	'{romance,first_meeting}'	인니녀 K-pop 정체성	SCBD 호텔 바
l3_d01_t05	3	대화01	A	5	Group apa?	어떤 그룹?	그룹 아빠?		'{romance,first_meeting}'		SCBD 호텔 바
l3_d01_t06	3	대화01	B	6	BTS, NewJeans, dan SEVENTEEN.	BTS, NewJeans, SEVENTEEN.	베떼에스, 뉴진스, 단 세븐틴.	dan = 그리고	'{romance,first_meeting}'	대표 K-pop 그룹 명시	SCBD 호텔 바
l3_d01_t07	3	대화01	A	7	Aku nggak terlalu paham K-pop.	K-pop 잘 몰라.	아꾸 응각 뜨를랄루 빠함 케이팝.	paham = 이해하다	'{romance,first_meeting}'		SCBD 호텔 바
l3_d01_t08	3	대화01	B	8	Kebalik. Aku ngajarin nanti.	반대네. 내가 가르쳐줄게.	끄발릭. 아꾸 응아자린 난띠.	kebalik = 반대 (구어), ngajarin = mengajari 구어	'{romance,first_meeting}'		SCBD 호텔 바
l3_d01_t09	3	대화01	A	9	Boleh ketemu lagi?	또 만날래?	볼레 끄뜨무 라기?	ketemu = 만나다 (구어, bertemu)	'{romance,first_meeting}'	관심 표현	SCBD 호텔 바
l3_d01_t10	3	대화01	B	10	Tentu. Aku Sari.	당연. 사리야.	뜬뚜. 아꾸 사리.	tentu = 당연	'{romance,first_meeting}'	캐릭터 이름 등장	SCBD 호텔 바
l3_d01_t11	3	대화01	A	11	Min-jun. Senang banget.	민준. 정말 반가워.	민준. 스낭 방엣.		'{romance,first_meeting}'	한남 캐릭터 이름	SCBD 호텔 바
l3_d01_t12	3	대화01	B	12	Tukar nomor?	번호 교환?	뚜까르 노모르?	tukar = 교환	'{romance,first_meeting}'		SCBD 호텔 바
l3_d01_t13	3	대화01	A	13	WhatsApp, aku ada.	왓츠앱 있어.	와츠압, 아꾸 아다.		'{romance,first_meeting}'	인니 메신저 1위	SCBD 호텔 바
l3_d01_t14	3	대화01	B	14	Kabarin besok ya.	내일 연락해.	까바린 베속 야.	kabarin = mengabari 구어, besok = 내일	'{romance,first_meeting}'		SCBD 호텔 바
l3_d02_t01	3	대화02	B	1	Min-jun, kamu tahu BTS Concert di Jakarta dulu?	민준, 자카르타 BTS 콘서트 알아?	민준, 까무 따후 베떼에스 콘세르 디 자카르타 둘루?	tahu = 알다, dulu = 옛날/이전	'{romance,kpop,date}'		카페 데이트
l3_d02_t02	3	대화02	A	2	Belum dengar. Kamu pergi?	못 들었어. 가봤어?	블룸 등아르. 까무 쁘르기?	belum = 아직 안, dengar = 듣다	'{romance,kpop,date}'		카페 데이트
l3_d02_t03	3	대화02	B	3	Iya, dua kali. Aku nangis terus.	응, 두 번. 계속 울었어.	이야, 두아 깔리. 아꾸 낭이스 뜨루스.	nangis = menangis 구어, terus = 계속	'{romance,kpop,date}'	인니녀 덕질 강조	카페 데이트
l3_d02_t04	3	대화02	A	4	Wah, fan banget.	대단하네.	와, 팬 방엣.		'{romance,kpop,date}'		카페 데이트
l3_d02_t05	3	대화02	B	5	Seoul itu mimpi aku.	서울이 내 꿈.	세울 이뚜 밈삐 아꾸.	mimpi = 꿈	'{romance,kpop,date}'	핵심 — 한국 가자 복선	카페 데이트
l3_d02_t06	3	대화02	A	6	Kapan rencana ke Korea?	한국 갈 계획 언제?	까빤 른짜나 끄 꼬레아?	rencana = 계획	'{romance,kpop,date}'		카페 데이트
l3_d02_t07	3	대화02	B	7	Kalau ada teman dari sana, mungkin gampang.	거기 친구 있으면 쉬울 듯.	깔라우 아다 뜨만 다리 사나, 뭉낀 감빵.	gampang = 쉽다 (구어, mudah)	'{romance,kpop,date}'	암시 — 한남 도와줘	카페 데이트
l3_d02_t08	3	대화02	A	8	Aku bisa bantu.	내가 도와줄 수.	아꾸 비사 반뚜.		'{romance,kpop,date}'		카페 데이트
l3_d02_t09	3	대화02	B	9	Serius? Aku ngarep loh.	진짜? 기대해.	스리우스? 아꾸 응아랍 로.	ngarep = mengharap 구어, loh = 어기조사	'{romance,kpop,date}'	어기조사 loh	카페 데이트
l3_d02_t10	3	대화02	A	10	Pasti. Hongdae·Myeongdong dulu.	당연. 홍대 명동 먼저.	빠스띠. 홍대 묭동 둘루.		'{romance,kpop,date}'	한국 명소 도입	카페 데이트
l3_d02_t11	3	대화02	B	11	Konser music bank juga?	뮤직뱅크도?	콘세르 뮤직 방크 주가?	music bank = K-pop 음방	'{romance,kpop,date}'	음방 등장	카페 데이트
l3_d02_t12	3	대화02	A	12	Tiket itu susah.	티켓 어려워.	띠껫 이뚜 수사.	tiket = 영어 차용	'{romance,kpop,date}'	현실	카페 데이트
l3_d02_t13	3	대화02	B	13	Yaudah, jalan-jalan biasa juga oke.	그냥 일반 여행도 OK.	야우다, 잘란 잘란 비아사 주가 오께.	jalan-jalan = 여행 (reduplication)	'{romance,kpop,date}'	reduplication	카페 데이트
l3_d02_t14	3	대화02	A	14	Bulan depan kita rencanain.	다음 달 계획해보자.	불란 드빤 끼따 른짜나인.	bulan = 달, depan = 다음	'{romance,kpop,date}'		카페 데이트
l3_d03_t01	3	대화03	A	1	Lebaran tadi seru ya.	오늘 르바란 재밌었네.	르바란 따디 스루 야.	tadi = 방금, seru = 재밌다	'{romance,family,lebaran}'	Lebaran = 인니 최대 명절	Sari 부모님 집 르바란
l3_d03_t02	3	대화03	B	2	Ibu suka kamu.	엄마가 너 좋아해.	이부 수까 까무.	Ibu = 어머니	'{romance,family,lebaran}'	엄마 호의	집
l3_d03_t03	3	대화03	A	3	Beneran?	진짜?	브너란?	beneran = 진짜 (구어, benar)	'{romance,family,lebaran}'		집
l3_d03_t04	3	대화03	B	4	Iya, bilang sopan.	응, 정중하대.	이야, 빌랑 소빤.	bilang = 말하다 (구어, mengatakan), sopan = 정중	'{romance,family,lebaran}'		집
l3_d03_t05	3	대화03	A	5	Bapak gimana?	아빠는?	바빡 기마나?	Bapak = 아버지	'{romance,family,lebaran}'		집
l3_d03_t06	3	대화03	B	6	Bapak masih hati-hati.	아빠는 신중.	바빡 마시 하띠 하띠.	masih = 아직, hati-hati = 조심 (reduplication)	'{romance,family,lebaran}'		집
l3_d03_t07	3	대화03	A	7	Karena Korea?	한국이라서?	까르나 꼬레아?	karena = 때문	'{romance,family,lebaran}'		집
l3_d03_t08	3	대화03	B	8	Karena agama.	종교 때문.	까르나 아가마.	agama = 종교	'{romance,family,lebaran}'	문화 갈등 단서	집
l3_d03_t09	3	대화03	A	9	Aku ngerti.	이해해.	아꾸 응으르띠.	ngerti = mengerti 구어	'{romance,family,lebaran}'		집
l3_d03_t10	3	대화03	B	10	Tapi mereka mau kenal lebih.	그래도 더 알고 싶대.	따삐 므레까 마우 끄날 르비.	kenal = 알다 (사람)	'{romance,family,lebaran}'	문 열림	집
l3_d03_t11	3	대화03	A	11	Ajarin aku sopan-santun lebih.	예의 더 가르쳐줘.	아자린 아꾸 소빤 산뚠 르비.	sopan-santun = 예의 (관용)	'{romance,family,lebaran}'	문화 적응	집
l3_d03_t12	3	대화03	B	12	Pakai tangan kanan, jangan kiri.	오른손, 왼손 X.	빠까이 땅안 까난, 장안 끼리.	tangan kanan = 오른손, jangan = 하지마	'{romance,family,lebaran}'	인니 문화 — 식사·인사 오른손	집
l3_d03_t13	3	대화03	A	13	Catat.	기록.	짜땃.		'{romance,family,lebaran}'		집
l3_d03_t14	3	대화03	B	14	Lain kali kasih oleh-oleh Korea.	다음엔 한국 선물.	라인 깔리 까시 올레 올레 꼬레아.	oleh-oleh = 선물 (reduplication)	'{romance,family,lebaran}'	인니 선물 문화	집
l3_d04_t01	3	대화04	B	1	Min-jun, kita serius nih?	민준, 우리 진지해?	민준, 끼따 스리우스 니?	nih = 어기조사 (이거)	'{romance,marriage,korea_move}'	관계 평가	Sari 집 — 한국 정착
l3_d04_t02	3	대화04	A	2	Aku serius.	난 진지.	아꾸 스리우스.		'{romance,marriage,korea_move}'		집
l3_d04_t03	3	대화04	B	3	Aku mau ke Korea sama kamu.	한국 같이 가고 싶어.	아꾸 마우 끄 꼬레아 사마 까무.	sama kamu = 너와 함께	'{romance,marriage,korea_move}'	핵심 — 인니녀 적극 제안	집
l3_d04_t04	3	대화04	A	4	Pindah ke Korea?	한국 이주?	삔다 끄 꼬레아?	pindah = 이주	'{romance,marriage,korea_move}'	한남 숙고	집
l3_d04_t05	3	대화04	B	5	Iya, hidup di Seoul.	응, 서울에서 살아.	이야, 히둡 디 세울.	hidup = 살다	'{romance,marriage,korea_move}'	Sari 결심 강조	집
l3_d04_t06	3	대화04	A	6	Pikirin matang.	잘 생각해.	삐끼린 마땅.	pikirin = memikirkan 구어, matang = 성숙	'{romance,marriage,korea_move}'	신중 권고	집
l3_d04_t07	3	대화04	B	7	Sudah. Aku siap.	이미. 준비됨.	수다. 아꾸 시압.	siap = 준비된	'{romance,marriage,korea_move}'	확고	집
l3_d04_t08	3	대화04	A	8	Bahasa Korea kamu?	한국어는?	바하사 꼬레아 까무?	bahasa = 언어	'{romance,marriage,korea_move}'	실제 점검	집
l3_d04_t09	3	대화04	B	9	Aku belajar serius dua tahun.	2년 진지하게 공부.	아꾸 블라자르 스리우스 두아 따훈.	belajar = 공부하다	'{romance,marriage,korea_move}'	Sari 한국어 노력	집
l3_d04_t10	3	대화04	A	10	Keluargamu?	가족은?	끌루아르가무?	keluargamu = keluarga + mu (네)	'{romance,marriage,korea_move}'		집
l3_d04_t11	3	대화04	B	11	Ibu nangis tapi rela.	엄마 울었지만 받아들임.	이부 낭이스 따삐 를라.	rela = 받아들이다, 기꺼이	'{romance,marriage,korea_move}'	가족 동의	집
l3_d04_t12	3	대화04	A	12	Kerja di sana?	일은?	끄르자 디 사나?	di sana = 거기	'{romance,marriage,korea_move}'	한국 직업	집
l3_d04_t13	3	대화04	B	13	Sebagai barista atau cafe manager.	바리스타나 카페 매니저.	스바가이 바리스따 아따우 까페 마네저르.	sebagai = ~로서	'{romance,marriage,korea_move}'	Sari 현재 직업 활용	집
l3_d04_t14	3	대화04	A	14	Oke, kita rencanain bareng.	오케이, 같이 계획.	오께, 끼따 른짜나인 바릉.	bareng = 함께 (구어, bersama)	'{romance,marriage,korea_move}'	결심 합의	집
l3_d05_t01	3	대화05	A	1	Visa F-6, untuk pasangan Korea.	F-6, 한국인 배우자.	비사 에프 으남, 운뚝 빠상안 꼬레아.	pasangan = 배우자, F-6 = 한국 결혼 비자	'{romance,marriage,visa}'	visa 정보	visa F-6 절차
l3_d05_t02	3	대화05	B	2	Aku harus nikah dulu?	먼저 결혼?	아꾸 하루스 니까 둘루?	nikah = 결혼하다	'{romance,marriage,visa}'		집
l3_d05_t03	3	대화05	A	3	Iya, baru bisa apply.	응, 그 후 신청.	이야, 바루 비사 어플라이.	apply = 영어 차용	'{romance,marriage,visa}'	절차	집
l3_d05_t04	3	대화05	B	4	Pernikahan di Indonesia atau Korea?	인도네시아 결혼? 한국?	쁘르니까한 디 인도네시아 아따우 꼬레아?	pernikahan = 결혼식	'{romance,marriage,visa}'		집
l3_d05_t05	3	대화05	A	5	Dua-duanya, biar aman.	둘 다, 안전하게.	두아 두아냐, 비아르 아만.	biar = 위해, aman = 안전	'{romance,marriage,visa}'	실용	집
l3_d05_t06	3	대화05	B	6	Mahal nggak?	비싸?	마할 응각?		'{romance,marriage,visa}'		집
l3_d05_t07	3	대화05	A	7	Lumayan, tapi aku tanggung.	좀, 내가 부담.	루마얀, 따삐 아꾸 땅궁.	lumayan = 그럭저럭, tanggung = 부담	'{romance,marriage,visa}'	한남 책임	집
l3_d05_t08	3	대화05	B	8	Aku juga ada tabungan dikit.	저축 좀 있어.	아꾸 주가 아다 따붕안 디낏.	tabungan = 저축, dikit = sedikit 구어	'{romance,marriage,visa}'	독립적 분담	집
l3_d05_t09	3	대화05	A	9	Kita gabung.	합치자.	끼따 가붕.	gabung = 합치다	'{romance,marriage,visa}'		집
l3_d05_t10	3	대화05	B	10	Tanggal nikah?	결혼 날짜?	땅갈 니까?	tanggal = 날짜	'{romance,marriage,visa}'		집
l3_d05_t11	3	대화05	A	11	Tahun depan, bulan tiga.	내년 3월.	따훈 드빤, 불란 띠가.		'{romance,marriage,visa}'	구체적 시점	집
l3_d05_t12	3	대화05	B	12	Aku resign April.	4월 사직.	아꾸 르사인 아쁘릴.	resign = 영어 차용	'{romance,marriage,visa}'	Sari 인생 결정	집
l3_d05_t13	3	대화05	A	13	Mei kita berangkat ke Korea.	5월 한국으로.	메이 끼따 브랑깟 끄 꼬레아.	berangkat = 출발	'{romance,marriage,visa}'	한국 출국	집
l3_d05_t14	3	대화05	B	14	Jadi suami istri.	부부로.	자디 수아미 이스뜨리.	suami = 남편, istri = 아내	'{romance,marriage,visa}'	arc 결말	집
